"","Insect","Plant_Combinations","Mean_Season1","Mean_Season2","Mean_Season3","StdError_Season1","StdError_Season2","StdError_Season3"
"21","Ladybird","Cymbattack",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"22","Ladybird","Cymbattack",0,0,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"23","Ladybird","Cymbattack",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"24","Ladybird","Cymbattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"25","Ladybird","LantBot",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"26","Ladybird","LantBot",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"27","Ladybird","LantBot",0,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"28","Ladybird","LantBot",0,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"29","Ladybird","Lantwater",0.5,0.5,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"30","Ladybird","Lantwater",0.5,0.25,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"31","Ladybird","Lantwater",0.5,0,1,0.00374653716699446,0.00223715954113693,0.00449292913181861
"32","Ladybird","Lantwater",0.5,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"33","Ladybird","Lantattack",0,0,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"34","Ladybird","Lantattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"35","Ladybird","Lantattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"36","Ladybird","Lantattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"37","Ladybird","TalBot",0,0,1,0.00374653716699446,0.00223715954113693,0.00449292913181861
"38","Ladybird","TalBot",0.25,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"39","Ladybird","TalBot",0,0,1.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"40","Ladybird","TalBot",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"41","Ladybird","Talwater",0.25,0.25,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"42","Ladybird","Talwater",0.25,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"43","Ladybird","Talwater",0,0,1,0.00374653716699446,0.00223715954113693,0.00449292913181861
"44","Ladybird","Talwater",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"45","Ladybird","Talattack",0,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"46","Ladybird","Talattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"47","Ladybird","Talattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"48","Ladybird","Talattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"49","Ladybird","TriBot",0,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"50","Ladybird","TriBot",0,0,0.625,0.00374653716699446,0.00223715954113693,0.00449292913181861
"51","Ladybird","TriBot",0,0,0.375,0.00374653716699446,0.00223715954113693,0.00449292913181861
"52","Ladybird","TriBot",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"53","Ladybird","Triwater",0.25,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"54","Ladybird","Triwater",0.25,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"55","Ladybird","Triwater",0.25,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"56","Ladybird","Triwater",0.25,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"57","Ladybird","Triattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"58","Ladybird","Triattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"59","Ladybird","Triattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"60","Ladybird","Triattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"61","Ladybird","CrotBot",0,0,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"62","Ladybird","CrotBot",0,0,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"63","Ladybird","CrotBot",0.25,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"64","Ladybird","CrotBot",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"65","Ladybird","Crotwater",0.5,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"66","Ladybird","Crotwater",0.5,0.25,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"67","Ladybird","Crotwater",0.25,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"68","Ladybird","Crotwater",0.25,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"69","Ladybird","Crotattack",0,0,1,0.00374653716699446,0.00223715954113693,0.00449292913181861
"70","Ladybird","Crotattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"71","Ladybird","Crotattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"72","Ladybird","Crotattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"73","Ladybird","Nopwater",1.5,1,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"74","Ladybird","Nopwater",1.5,0.75,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"75","Ladybird","Nopwater",1,0.25,0.75,0.00374653716699446,0.00223715954113693,0.00449292913181861
"76","Ladybird","Nopwater",0.75,0.25,0.5,0.00374653716699446,0.00223715954113693,0.00449292913181861
"77","Ladybird","Nopattack",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"78","Ladybird","Nopattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
"79","Ladybird","Nopattack",0,0,0.25,0.00374653716699446,0.00223715954113693,0.00449292913181861
"80","Ladybird","Nopattack",0,0,0,0.00374653716699446,0.00223715954113693,0.00449292913181861
