"","Insect","Plant_Combinations","Mean_Season1","Mean_Season2","Mean_Season3","StdError_Season1","StdError_Season2","StdError_Season3"
"45","DBM","Talattack",0,0.25,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"46","DBM","Talattack",0,0,0.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"47","DBM","Talattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"48","DBM","Talattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"49","DBM","TriBot",0,0.5,0.5,0.00471998075522637,0.00610947642078075,0.00586204448683772
"50","DBM","TriBot",0.25,0.5,0.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"51","DBM","TriBot",0.25,0.25,0.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"52","DBM","TriBot",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"53","DBM","Triwater",0,0.5,0.5,0.00471998075522637,0.00610947642078075,0.00586204448683772
"54","DBM","Triwater",0.25,0.75,0.5,0.00471998075522637,0.00610947642078075,0.00586204448683772
"55","DBM","Triwater",0,0.25,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"56","DBM","Triwater",0,0.25,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"57","DBM","Triattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"58","DBM","Triattack",0.25,0.25,0.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"59","DBM","Triattack",0.25,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"60","DBM","Triattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"61","DBM","CrotBot",0.25,0.75,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"62","DBM","CrotBot",0,0.75,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"63","DBM","CrotBot",0,1,0.5,0.00471998075522637,0.00610947642078075,0.00586204448683772
"64","DBM","CrotBot",0.25,0.25,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"65","DBM","Crotwater",0.25,0.75,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"66","DBM","Crotwater",0.5,1,1,0.00471998075522637,0.00610947642078075,0.00586204448683772
"67","DBM","Crotwater",1.25,0.75,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"68","DBM","Crotwater",0.5,1,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"69","DBM","Crotattack",0.25,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"70","DBM","Crotattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"71","DBM","Crotattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"72","DBM","Crotattack",0,0,0,0.00471998075522637,0.00610947642078075,0.00586204448683772
"73","DBM","Nopwater",1.25,2.25,2.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"74","DBM","Nopwater",1.75,2,1.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"75","DBM","Nopwater",2,2,2,0.00471998075522637,0.00610947642078075,0.00586204448683772
"76","DBM","Nopwater",1.25,1.75,1.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"77","DBM","Nopattack",0,1.25,1.25,0.00471998075522637,0.00610947642078075,0.00586204448683772
"78","DBM","Nopattack",0.25,1.25,1,0.00471998075522637,0.00610947642078075,0.00586204448683772
"79","DBM","Nopattack",0.5,1,0.75,0.00471998075522637,0.00610947642078075,0.00586204448683772
"80","DBM","Nopattack",0,0.75,0.5,0.00471998075522637,0.00610947642078075,0.00586204448683772
